	id	name	tweet	retweets_count	location	created	followers_count	geo	hashtags	verified	retweeted
44	1100995582880026624	vizo_o	"RT @RampageeCS: Giving away a MW AWP Wildfire for making Top 30 :D

To enter:
- follow @RampageeCS 
- retweet this tweet
- tag 1 friend

En…"	0	Winter Haven, FL	20-Oct-2020	928		[]	False	False
45	2682942968	kuhstalk53	RT @SenKamalaHarris: Climate change has primed California for longer, more devastating wildfire seasons. Federal firefighters deserve to ha…	0	Katonah, NY	20-Oct-2020	1768		[]	False	False
46	1303704245603102721	MaryKMaxwell3	RT @SenKamalaHarris: Climate change has primed California for longer, more devastating wildfire seasons. Federal firefighters deserve to ha…	0		20-Oct-2020	95		[]	False	False
47	867046028	IaDemGirl66	RT @SenKamalaHarris: Climate change has primed California for longer, more devastating wildfire seasons. Federal firefighters deserve to ha…	0	Sioux City, IA	20-Oct-2020	2068		[]	False	False
48	953959712655118337	BernadetteColq2	RT @SenKamalaHarris: Climate change has primed California for longer, more devastating wildfire seasons. Federal firefighters deserve to ha…	0		20-Oct-2020	146		[]	False	False
49	1190947314874998785	RockJin67203431	"RT @bamteoli: 🌟 VIDEOS MOAS SHOULD EMBED 🌟

 &lt;a thread&gt;

• ALL videos are linked to #BlueHour  teaser 2 on youtube !
• Spread it like wildf…"	0	she/her • 2039 • Angel313	20-Oct-2020	1162		[{'text': 'BlueHour', 'indices': [90, 99]}]	False	False
0	1179742721130450945	Aussiemike5	RT @DonaldJTrumpJr: We went from 4 years of Russia rigged the election, to elections can’t be rigged really fast didn’t we???	0		08-Nov-2020	281		[]	False	False
1	4017052643	CalmDFuckDown	"2020 Election: Latest News, Polls, Results &amp; Debates - POLITICO

Click on each state to see how  voters voted https://t.co/JUb04bVjw2"	0	Where the sun shines everyday	08-Nov-2020	568		[]	False	False
2	1080232773812666369	FatimaNorthstar	RT @BernieSanders: Joe Biden will win the popular vote by over 4 million votes. The Democratic nominee for president has now won the popula…	0	New York, USA	08-Nov-2020	68		[]	False	False
3	823202484927819781	MiglenaK21	RT @AdamParkhomenko: Joe Biden extended his hands to Republicans. They’re choosing to lie about fraud and undermine our elections instead.…	0		08-Nov-2020	1603		[]	False	False
4	723961762186420224	the_nianm	RT @uflowery0ufeast: hurricane eta hit nicaragua, honduras and flooding has affected costa rica and panama. people’s entire houses have sun…	0		08-Nov-2020	337		[]	False	False
5	908810922	schotdoktor	RT @unrealReg: Here's an opinion article by a lawyer calling for electoral college voters to become faithless electors, and vote in trump,…	0		08-Nov-2020	2920		[]	False	False
6	376744269	jeffl76	RT @jonfavs: You’re either this kind of elected Republican, or you’re in the lunatic fringe with @tedcruz, @LindseyGrahamSC, and many other…	0	Maine, United States	08-Nov-2020	27154		[]	False	False
7	817424944292315136	TryingNot2Panic	RT @DrGJackBrown: We must have hand-marked paper ballots. No exceptions. This includes @ReverendWarnock's and @ossoff's two runoff election…	0		08-Nov-2020	1771		[]	False	False
8	49541166	chazworm	RT @ProfMJCleveland: It turns out that the political leaders of Detroit and Philadelphia run their elections with the same razor sharp effi…	0	KY & Philippines	08-Nov-2020	708		[]	False	False
9	248003980	Mrdrms	RT @BernieSanders: Joe Biden will win the popular vote by over 4 million votes. The Democratic nominee for president has now won the popula…	0	Barcelona, Espanya	08-Nov-2020	196		[]	False	False
10	614800638	JennsPolitics	RT @FLOTUS: The American people deserve fair elections. Every legal - not illegal - vote should be counted. We must protect our democracy w…	0	Oklahoma, USA	08-Nov-2020	3933		[]	False	False
11	775120072842948608	mdsmith1977	RT @WatchChad: You don’t have to social distance as long as you’re stealing TV’s, shoes, and elections.	0	Arkansas, USA	08-Nov-2020	2151		[]	False	False
12	792601619200258048	luv_ninjin	RT @FLOTUS: The American people deserve fair elections. Every legal - not illegal - vote should be counted. We must protect our democracy w…	0	ヘッダー右	08-Nov-2020	212		[]	False	False
13	1058592810700550145	JayjayTeejay	RT @marklevinshow: 2. In 2000, he refused to concede while all this was going on in a single state for 37 days.  So the leftwing media pat…	0		08-Nov-2020	925		[]	False	False
14	1312699662403399680	Parveen08587606	"RT @GreaterKashmir: #USelections: #Trump Jr tweets world map showing India in blue, without #Kashmir | Greater Kashmir 
#USAElections2020…"	0		08-Nov-2020	3		[{'text': 'USelections', 'indices': [20, 32]}, {'text': 'Trump', 'indices': [34, 40]}, {'text': 'Kashmir', 'indices': [92, 100]}, {'text': 'USAElections2020', 'indices': [120, 137]}]	False	False
15	1319649331406950401	JamesSm54944106	@marklevinshow Bravo Morris! Say what you will about him, he knows his stuff when comes to elections. https://t.co/59WyFJcvX4	0		08-Nov-2020	16		[]	False	False
16	25887957	Mz_Kitten	RT @alfonslopeztena: Berlin's Madame Tussauds nailed it past October 30th, it hauled its wax sculpture of Trump into a dumpster: “Today's a…	0	London	08-Nov-2020	432		[]	False	False
17	1679200346	jayman12679	RT @FLOTUS: The American people deserve fair elections. Every legal - not illegal - vote should be counted. We must protect our democracy w…	0	Illinois	08-Nov-2020	1624		[]	False	False
18	270477006	TheSenseiKreese	RT @GeorgePapa19: The President is fighting this to the end. Whether you support him or not you should too. This is not simply about Trump.…	0	California	08-Nov-2020	62		[]	False	False
19	25446680	CowgirlWarrior	RT @1912Fenway: We all need to do whatever we can to help @ReverendWarnock and @ossoff win these runoff elections. There must be balance in…	0	I get around. 🌍🌎🌏	08-Nov-2020	1387		[]	False	False
20	1134999463305437184	zhang32071674	RT @MZHemingway: America Won’t Trust Elections Until The Voter Fraud Is Investigated https://t.co/IIyo6hqlRY	0		08-Nov-2020	35		[]	False	False
21	16374818	jontalton	RT @yvonnewingett: Arizona election updates: Biden still leads in AZ as he picks up votes in Maricopa County https://t.co/IrWN4ksw9r via @a…	0	Seattle and Phoenix	08-Nov-2020	7286		[]	False	False
22	1207510066087247874	william72969770	@MSNBC @NBCBLK So did China hack elections to put Biden in like Russia hack it to put trump in then what happened t… https://t.co/vA1Lk6Z2ey	0	Mankato, MN	08-Nov-2020	96		[]	False	False
23	336293084	CharlieJGarrett	RT @FLOTUS: The American people deserve fair elections. Every legal - not illegal - vote should be counted. We must protect our democracy w…	0	USA	08-Nov-2020	677		[]	False	False
24	19869059	griffinmark	RT @BernieSanders: Joe Biden will win the popular vote by over 4 million votes. The Democratic nominee for president has now won the popula…	0		08-Nov-2020	5824		[]	False	False
25	800126760998141952	CathyMcG2	He's projecting again - it's the Rethugs who are trying to gerrymander, suppress and pretzel our elections to keep… https://t.co/mjpFuS7jgi	0		08-Nov-2020	671		[]	False	False
26	1119498230042124288	YChuisnard	"@Sebastopol94 You want to colonize China and give them the ""liberty and democracy""? I think you don't get Chinese p… https://t.co/T954ElOHuS"	0	Pessac, France	08-Nov-2020	475		[]	False	False
27	1324717898649247744	MarvelHlungwan	"""There are more elections than ever before, and yet the world is becoming less democratic."""	0	South Africa	08-Nov-2020	292		[]	False	False
28	881325137810776064	hide72226963	RT @FLOTUS: The American people deserve fair elections. Every legal - not illegal - vote should be counted. We must protect our democracy w…	0		08-Nov-2020	658		[]	False	False
29	1123755936965976073	Eppie888	"RT @Peggysuz2017: I support @ReverendWarnock and  
I also support @Ossoff. 

We need them in the Senate!

Both of these run-off elections c…"	0	Wear⚡A⚡Mask✌Antifascist💙#BLM	08-Nov-2020	20791		[]	False	False
30	926838212265496578	JenZenzo	@faesq3639 @DrPaulGosar @katiehobbs @Cernovich An audit is not a trial. There is a duty of care to ensure elections… https://t.co/6aybr1dW7R	0	Northern Ireland	08-Nov-2020	45		[]	False	False
31	309780465	guanllou	RT @FLOTUS: The American people deserve fair elections. Every legal - not illegal - vote should be counted. We must protect our democracy w…	0	Giessen	08-Nov-2020	566		[]	False	False
32	1896978288	idealiZt1	RT @FLOTUS: The American people deserve fair elections. Every legal - not illegal - vote should be counted. We must protect our democracy w…	0	FRANCE	08-Nov-2020	25		[]	False	False
33	805979060	ShirleySTANson	RT @BromonaQuimby: Barack Obama was still president as they used “elections have consequences” as an excuse to not have hearings on Merrick…	0	Louisville, KY	08-Nov-2020	2827		[]	False	False
34	27309226	OfTheSilmarils	RT @AkilahObviously: In the same way the news media scolded us for mentioning we were Black or women and blamed that for last elections res…	0	Life is too short 	08-Nov-2020	736		[]	False	False
35	2989026020	LizBrown217	RT @DustinBenge: God secures his people, not through elections, governments, and armies, but through the death and resurrection of His Son.…	0	United States	08-Nov-2020	117		[]	False	False
36	1162184797361442816	prayingleader	@Keomaste @nypost If the Dems were so sure of their “win” like they claim to be, then they should have zero problem… https://t.co/ADNXVMWbsQ	0		08-Nov-2020	361		[]	False	False
37	2696740320	gosoxgopats	RT @BernieSanders: Joe Biden will win the popular vote by over 4 million votes. The Democratic nominee for president has now won the popula…	0		08-Nov-2020	103		[]	False	False
38	1666415371	PicaraAdara	RT @dpakman: Why have Trump and Republicans accepted the results from House and Senate elections, but not Presidential? Everything was on t…	0	Los Angeles	08-Nov-2020	75		[]	False	False
39	1273874789711720448	swetschkow	RT @marklevinshow: 2. In 2000, he refused to concede while all this was going on in a single state for 37 days.  So the leftwing media pat…	0		08-Nov-2020	224		[]	False	False
40	1231573983876784130	Switzer45773858	"RT @Arakan_Times: https://t.co/qiOt0nGvAw
9 November 2020 
An interview with Ro Nay San Lwin, Co-founder of the Free Rohingya Coalition on…"	0	Switzerland	08-Nov-2020	215		[]	False	False
41	3113575370	JamalAlShalabi1	"@FLOTUS ""the integrity of this Election""..🤔

There are 35 seats in 2020 including special elections in Arizona and… https://t.co/YwJeasAByG"	0	West Palm Beach, FL	08-Nov-2020	382		[]	False	False
42	576627378	KendoII__	RT @BernieSanders: Joe Biden will win the popular vote by over 4 million votes. The Democratic nominee for president has now won the popula…	0		08-Nov-2020	1396		[]	False	False
43	3224989814	crisinhofs	RT @uflowery0ufeast: hurricane eta hit nicaragua, honduras and flooding has affected costa rica and panama. people’s entire houses have sun…	0	Ontario, CA	08-Nov-2020	379		[]	False	False
44	966171163	T_ann83	RT @JoyceWhiteVance: As Trump screeches that only votes for him should be counted, we learn that the Post Office, lead by one of his fundra…	0		08-Nov-2020	1157		[]	False	False
45	1321025735511990272	psydru	@SamHarrisOrg You’re damn right he’s not. The media doesn’t decide elections. The fact that your hate for Trump mak… https://t.co/HCvEaFdUa1	0		08-Nov-2020	1		[]	False	False
46	874831175856140293	cyouloulou	RT @jsolomonReports: Republican Sen. Romney says Trump ‘is without question the most powerful voice in our party’ | Just The News https://t…	0		08-Nov-2020	911		[]	False	False
47	3653083512	pameladubsky49	RT @azcentral: First Church UCC Phoenix holds dance party following Joe Biden's victory https://t.co/ML1y6f4HhK	0	Prescott, AZ	08-Nov-2020	19554		[]	False	False
48	929859427	DeanWisconsin	@JoeNBC Stupid thing to say. Dems have won 3 of past 4 presidential elections. Trump only won in 2016 with assist f… https://t.co/dm89cvUBxm	0		08-Nov-2020	146		[]	False	False
49	891305191282061312	Jeremiah2507	RT @FLOTUS: The American people deserve fair elections. Every legal - not illegal - vote should be counted. We must protect our democracy w…	0		08-Nov-2020	122		[]	False	False
