	id	name	tweet	retweets_count	location	created	followers_count	geo	hashtags	verified	retweeted
16	480875170	Rosenchild	🥇The Boston #Symphony #Orchestra’s - #BSO FIRST African American #Classical #Music #Conductor Dr. Thomas Wilkins, a… https://t.co/eC89okB5UV	1	Brooklyn, NY	20-Feb-2019	12456		[{'text': 'Symphony', 'indices': [12, 21]}, {'text': 'Orchestra', 'indices': [22, 32]}, {'text': 'BSO', 'indices': [37, 41]}, {'text': 'Classical', 'indices': [65, 75]}, {'text': 'Music', 'indices': [76, 82]}, {'text': 'Conductor', 'indices': [83, 93]}]	False	False
17	2269620254	CommonKurtisy	RT @GeorgetownHoops: 1972 Georgetown University hires John Thompson Jr. 12 years later Coach Thompson becomes the 1st African American to w…	0	Panama	20-Feb-2019	241		[]	False	False
18	757563167320842241	Empress9Nubian	RT @Essence: Respect The Black Woman! #BlackHistoryMonth https://t.co/Ds6Tyy2tS3	0	Homestead, FL	20-Feb-2019	177		[{'text': 'BlackHistoryMonth', 'indices': [38, 56]}]	False	False
19	28243901	Andgrrea	"RT @MuslimIQ: A jar of soil from the site of each lynching in Alabama, at the Equal Justice Initiative in Montgomery

This is just 1 state…"	0	SoCal	20-Feb-2019	59		[]	False	False
20	16368960	DoreenO	"RT @9FamConnection: If you work hard and you do your best, you can do ANYTHING! #BlackHistoryMonth
 @OCFLMayor https://t.co/o7TSp3C1S8"	0	Orlando, Florida	20-Feb-2019	2073		[{'text': 'BlackHistoryMonth', 'indices': [80, 98]}]	False	False
21	2488568611	Janelle90146415	RT @WhenWeAllVote: .@YaraShahidi is changing the culture around voting. The @grownish actor started @EighteenX18 when she was just 18-years…	0		20-Feb-2019	278		[]	False	False
22	22256515	fleejack	RT @HPCareers: @hp’s Palo Alto Black Employee Impact Network held an incredible and candid conversation with prominent #SiliconValley #dive…	0	Cary, NC	20-Feb-2019	16016		[{'text': 'SiliconValley', 'indices': [119, 133]}]	False	False
23	1460986332	bishop_dondadda	TUNE IN NEW SINGLE 🔥🔥🔥🤯🤯🤯 🔂🔂Listen to which way is up by Bishop Dondadda #np on #SoundCloud #upcomingartist #rapper… https://t.co/VBx1wrBwnW	0	NorthY.O, Trenches	20-Feb-2019	721		[{'text': 'np', 'indices': [73, 76]}, {'text': 'SoundCloud', 'indices': [80, 91]}, {'text': 'upcomingartist', 'indices': [92, 107]}, {'text': 'rapper', 'indices': [108, 115]}]	False	False
24	2398322130	VTfeminist	RT @sejr_historian: Today is the day my friends! They Were Her Property: White Women as Slave Owners in the American South is available for…	0	Vermont	20-Feb-2019	273		[]	False	False
25	5054871	laprimera	RT @Becauseofthem: Thanks to Mom, This Toddler Gets to Dress Up as a Trailblazing Black Woman for Every Day of #BlackHistoryMonth-- https:/…	0	Beach Town CA	20-Feb-2019	3907		[{'text': 'BlackHistoryMonth', 'indices': [111, 129]}]	False	False
26	1043241859647078400	OklahomaPatrio1	RT @ExpectoResister: @VoicesResisting @DanteUSAInferno @guyshermanNYC @SelfImposedXile @islandertmt @teenytinyflame @Citizen_13_ @DCooper_R…	0	Lawton, OK	20-Feb-2019	8442		[]	False	False
27	35553764	LaraMoritzKMBC	"RT @DrakeUniversity: Have you read up on these six @drakealumni and their achievements? #BlackHistoryMonth

https://t.co/vECS5cxmFD"	0	Kansas City, MO	20-Feb-2019	10079		[{'text': 'BlackHistoryMonth', 'indices': [88, 106]}]	True	False
28	1620439500	stevewolfe06	"RT @NSBE: #NSBEBlackHistory

George Biddle Kelley
BSc Civil Eng., Cornell University

Kelley was the first African-American engineer regist…"	0	Chicago	20-Feb-2019	282		[{'text': 'NSBEBlackHistory', 'indices': [10, 27]}]	False	False
29	2611770319	godchaser1094	Lift Ev'ry Voice And Sing! #blackhistory #blackhistorymonth #negronationalanthem #praiseandworship #freedom @ North… https://t.co/SZZjnu7shF	0	United States	20-Feb-2019	102		[{'text': 'blackhistory', 'indices': [27, 40]}, {'text': 'blackhistorymonth', 'indices': [41, 59]}, {'text': 'negronationalanthem', 'indices': [60, 80]}, {'text': 'praiseandworship', 'indices': [81, 98]}, {'text': 'freedom', 'indices': [99, 107]}]	False	False
30	1170451458	Csysel	RT @ComcastWA: Throughout this month, we are featuring prominent black community leaders who have, and continue to make significant contrib…	0	Iowa, USA	20-Feb-2019	2498		[]	False	False
31	54016715	BadicalDude	RT @ucabears: This #BlackHistoryMonth we recognize UCA’s history makers. In 1958, Dr. Joseph Manley became UCA's first African American gra…	0	The Shadow Realm	20-Feb-2019	685		[{'text': 'BlackHistoryMonth', 'indices': [19, 37]}]	False	False
32	272124386	phligirl	RT @susanendalz: African Americans are TWO TIMES more likely to develop late-onset #Alzheimers than whites but are less likely to receive a…	0	Chicago, IL	20-Feb-2019	392		[{'text': 'Alzheimers', 'indices': [83, 94]}]	False	False
33	18486746	FEMAregion3	RT @PhiladelphiaGov: We're celebrating the contributions of seven Black LGBTQ+ Philadelphians this #BlackHistoryMonth. These passionate adv…	0	Philadelphia, PA	20-Feb-2019	32503		[{'text': 'BlackHistoryMonth', 'indices': [99, 117]}]	True	False
34	54314474	JonJBurrows	@RealSaavedra Lock that racist thug up! #LockJussieUp #JailForJussie #JussieSmollettHoax #BlackLiesMatter… https://t.co/FO9K7EKRN6	0		20-Feb-2019	881		[{'text': 'LockJussieUp', 'indices': [40, 53]}, {'text': 'JailForJussie', 'indices': [54, 68]}, {'text': 'JussieSmollettHoax', 'indices': [69, 88]}, {'text': 'BlackLiesMatter', 'indices': [89, 105]}]	False	False
35	167985442	MckoywithaK	"RT @TheUndefeated: The only anthem you need for #blackhistorymonth

‘Lift Ev’ry Voice and Sing’ (The Undefeated Mix) featuring @aloeblacc a…"	0	Chicago	20-Feb-2019	260		[{'text': 'blackhistorymonth', 'indices': [48, 66]}]	False	False
36	4863890529	ReeseCareese	RT @EBONYMag: The 8-year-old has dreams of the book being available in every classroom in the country. He also would like to study mechanic…	0	Somewhere Quiet	20-Feb-2019	484		[]	False	False
37	620098597	girijasankar06	RT @TFGH: This #BlackHistoryMonth, #TFGH is incredibly proud to call #ATL, the home of the #CivilRights movement, our home! @CityofAtlanta…	0		20-Feb-2019	591		[{'text': 'BlackHistoryMonth', 'indices': [15, 33]}, {'text': 'TFGH', 'indices': [35, 40]}, {'text': 'ATL', 'indices': [69, 73]}, {'text': 'CivilRights', 'indices': [91, 103]}]	False	False
38	992526237779324928	SydTheKidUW	RT @RBLTheory09: I had to bring this clip back. By far, this was one of the best conversations I’ve seen about the challenges of black wome…	0		20-Feb-2019	604		[]	False	False
39	26252858	law4m	"RT @DrakeUniversity: Have you read up on these six @drakealumni and their achievements? #BlackHistoryMonth

https://t.co/vECS5cxmFD"	0	ÜT: 38.997679,-94.352972	20-Feb-2019	629		[{'text': 'BlackHistoryMonth', 'indices': [88, 106]}]	False	False
40	14872786	moonraye	RT @NASAedu: In celebration of #BlackHistoryMonth, we've created a crossword puzzle dedicated to the African-American astronauts, scientist…	0	Washington, DC	20-Feb-2019	400		[{'text': 'BlackHistoryMonth', 'indices': [31, 49]}]	False	False
41	973962290579103744	IAMJasmineGuy	Many of us are #inspired to dare to be great by #gamechangers, who have shifted their thinking to produce extraordi… https://t.co/xJocJ1Nf8i	0	Chicago, IL	20-Feb-2019	236		[{'text': 'inspired', 'indices': [15, 24]}, {'text': 'gamechangers', 'indices': [48, 61]}]	False	False
42	3363890773	Shyunna_	"RT @TVGuide: ""Every role that I've played... has a little Clair Huxtable in her."" @keeshasharp ❤️ #BlackHistoryMonth https://t.co/rUup7rJW8Z"	0		20-Feb-2019	4		[{'text': 'BlackHistoryMonth', 'indices': [98, 116]}]	False	False
43	336721797	KarlesEndeavour	RT @wrkclasshistory: #OtD 20 February 1895, African-American abolitionist and advocate for women's rights who escaped slavery Frederick Dou…	0		20-Feb-2019	893		[{'text': 'OtD', 'indices': [21, 25]}]	False	False
44	91261388	kiara00lopez	RT @WhenWeAllVote: .@YaraShahidi is changing the culture around voting. The @grownish actor started @EighteenX18 when she was just 18-years…	0	Bronx, NY	20-Feb-2019	1612		[]	False	False
45	903354214021292033	ms_baust	I love being able to teach my Ss more about Black Histroy Month during small groups! #KnowledgeIsPower… https://t.co/tdNF2JoFV7	0		20-Feb-2019	35		[{'text': 'KnowledgeIsPower', 'indices': [85, 102]}]	False	False
46	19201304	KQEDarts	RT @KQED: As we continue our celebration of #BlackHistoryMonth, we proudly highlight our friend Roscoe Orman who played Gordon Robinson on…	0	San Francisco	20-Feb-2019	22437		[{'text': 'BlackHistoryMonth', 'indices': [44, 62]}]	True	False
47	101808963	Skylar_Writer	Real talk, lets reschedule #BlackHistoryMonth for April. February has been ROUGH and we don't wanna step over… https://t.co/vsNU4U49Hg	0	Renting space in y’all heads	20-Feb-2019	1171		[{'text': 'BlackHistoryMonth', 'indices': [27, 45]}]	False	False
48	935678871491502080	tj_neyland	"RT @HDGaming65: Guys promote this post everywhere with popular hashtags 
#medicaid #ico #ethereum #aca #crypto #crowdfunding #giveaway #con…"	0	The Neyland AKA An Acid Trip	20-Feb-2019	70		[{'text': 'medicaid', 'indices': [73, 82]}, {'text': 'ico', 'indices': [83, 87]}, {'text': 'ethereum', 'indices': [88, 97]}, {'text': 'aca', 'indices': [98, 102]}, {'text': 'crypto', 'indices': [103, 110]}, {'text': 'crowdfunding', 'indices': [111, 124]}, {'text': 'giveaway', 'indices': [125, 134]}]	False	False
49	3434401769	chattymandan	RT @Barbie: As a pioneer in math and science, Katherine Johnson broke barriers as she wrote calculations that were critical to the success…	0	in the tardis with the dr 	20-Feb-2019	5214		[]	False	False
0	961046764714364928	FebBlackHistory	RT @angela_rye: Lauren Simmons is the FIRST black woman full-time trader for the @NYSE. She found her passion in finance and followed her g…	0		20-Feb-2019	2140		[]	False	False
1	2998778524	jeanlouis241	RT @billboard: 9 LGBTQ artists to discover during #BlackHistoryMonth https://t.co/qQ000ScVVS https://t.co/SXY2T3v79y	0	Doesn't matter	20-Feb-2019	3559		[{'text': 'BlackHistoryMonth', 'indices': [50, 68]}]	False	False
2	2996009128	vachon_kathryn	RT @Women_Canada: Passionate about women’s maternal health &amp; prevention of obstetric fistula, Habiba Cooper Diallo founded @WHOI_Org who ai…	0		20-Feb-2019	24		[]	False	False
3	68681950	DrCelesteOwens	"RT @SingletaryM: Can I share some great news? And so fitting this comes in #BlackHistoryMonth 

I'm the first woman of color to be so honor…"	0	Washington, DC	20-Feb-2019	1623		[{'text': 'BlackHistoryMonth', 'indices': [75, 93]}]	False	False
4	25638892	MayHarrington	RT @FBIBaltimore: This month, FBI Baltimore joins the country in celebrating #BlackHistoryMonth, and we especially want to remember and hon…	0		20-Feb-2019	172		[{'text': 'BlackHistoryMonth', 'indices': [77, 95]}]	False	False
5	2885031130	hfevans50	RT @angela_rye: Lauren Simmons is the FIRST black woman full-time trader for the @NYSE. She found her passion in finance and followed her g…	0		20-Feb-2019	923		[]	False	False
6	1927263230	Alexander_AISD	RT @fieldkarenlynn: Celebrating Black History @Alexander_AISD ! @AllStarBoyzStep #Dancers #BlackHistoryMonth https://t.co/E7MIjn7QYU	0	"8500 Brookwulf

Houston, TX 77072"	20-Feb-2019	1129		[{'text': 'Dancers', 'indices': [81, 89]}, {'text': 'BlackHistoryMonth', 'indices': [90, 108]}]	False	False
7	2718317644	latoscia	RT @dstinc1913: Dubbed the “Lone Woman on Wall Street,” Lauren Simmons is the youngest and only full-time female trader at the New York Sto…	0		20-Feb-2019	154		[]	False	False
8	201395793	chjournalist	RT @UPS: We had the honor of hosting three of the 2019 Black College Football Hall of Fame inductees Hugh Douglas, Frank Lewis and Timmy Ne…	0	Minneapolis, MN	20-Feb-2019	1431		[]	False	False
9	295989495	carsonchaos15	RT @thewillswenson: Hattie McDaniel, the first African American to win an Oscar, wasn’t allowed to attend Gone With the Wind's national pre…	0	Boulder, CO	20-Feb-2019	267		[]	False	False
